width,radius,dy,timepoint,diodicity
0.07,0.09,0.3,3220,1.1020803383033118
0.07,0.09,0.3,3230,1.1020424724308866
0.07,0.09,0.3,3240,1.10200173505697
0.07,0.09,0.3,3250,1.1019593933989387
0.07,0.09,0.3,3260,1.101917493864477
0.07,0.09,0.3,3270,1.1018762564720956
0.07,0.09,0.3,3280,1.1018347758785036
0.07,0.09,0.3,3290,1.1017937667118893
0.07,0.09,0.3,3300,1.1017560068431507
0.07,0.09,0.3,3310,1.1017237055772415
0.07,0.09,0.3,3320,1.1016966370009393
0.07,0.09,0.3,3330,1.1016736165249603
0.07,0.09,0.3,3340,1.1016548634973895
0.07,0.09,0.3,3350,1.1016416048782407
0.07,0.09,0.3,3360,1.1016335525356784
0.07,0.09,0.3,3370,1.1016280908197518
0.07,0.09,0.3,3380,1.1016224363856961
0.07,0.09,0.3,3390,1.101615685302725
0.07,0.09,0.3,3400,1.1016079932011753
0.07,0.09,0.3,3410,1.1015984341776872
0.07,0.09,0.3,3420,1.101584851136691
0.07,0.09,0.3,3430,1.1015657960306615
0.07,0.09,0.3,3440,1.1015414904092777
0.07,0.09,0.3,3450,1.1015123302214325
0.07,0.09,0.3,3460,1.101477235542646
0.07,0.09,0.3,3470,1.1014343662697095
0.07,0.09,0.3,3480,1.101383161518461
0.07,0.09,0.3,3490,1.101324737949464
0.07,0.09,0.3,3500,1.101260201068759
0.07,0.09,0.3,3510,1.1011894877034312
0.07,0.09,0.3,3520,1.10111240879187
0.07,0.09,0.3,3530,1.101030177038016
0.07,0.09,0.3,3540,1.1009450144418869
0.07,0.09,0.3,3550,1.1008583602027056
0.07,0.09,0.3,3560,1.1007702466294058
0.07,0.09,0.3,3570,1.1006805738974503
0.07,0.09,0.3,3580,1.100590189647572
0.07,0.09,0.3,3590,1.1005001125002276
0.07,0.09,0.3,3600,1.1004101440335787
0.07,0.09,0.3,3610,1.1003190449054259
0.07,0.09,0.3,3620,1.100226080982008
0.07,0.09,0.3,3630,1.1001317274846167
0.07,0.09,0.3,3640,1.100036644714646
0.07,0.09,0.3,3650,1.0999406046328875
0.07,0.09,0.3,3660,1.099842995508709
0.07,0.09,0.3,3670,1.0997440677690118
0.07,0.09,0.3,3680,1.0996449926205039
0.07,0.09,0.3,3690,1.0995466526328004
0.07,0.09,0.3,3700,1.0994489793639954
0.07,0.09,0.3,3710,1.0993517597618883
0.07,0.09,0.3,3720,1.099255602584713
0.07,0.09,0.3,3730,1.0991615786318392
0.07,0.09,0.3,3740,1.0990701049642257
0.07,0.09,0.3,3750,1.0989807674841174
0.07,0.09,0.3,3760,1.0988933238064202
0.07,0.09,0.3,3770,1.0988083680427168
0.07,0.09,0.3,3780,1.0987267053605665
0.07,0.09,0.3,3790,1.098648434694197
0.07,0.09,0.3,3800,1.0985731133029237
0.07,0.09,0.3,3810,1.0985006955919991
